Unnamed: 0,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Home_Prob,Away_Prob,Home_Odds,Away_Odds,weekday,home_score,away_score,attendance,overtime,remarks
0,11-08,Houston Rockets,Los Angeles Lakers,222.0,-2.0,108,-126,222,34,2,2,0.9259259259259258,0.7936507936507936,1.08,1.26,Wednesday,128.0,94.0,16912.0,,
0,11-08,Memphis Grizzlies,Miami Heat,217.0,-2.0,112,-132,210,-6,3,2,0.8928571428571428,0.7575757575757576,1.12,1.32,Wednesday,102.0,108.0,16912.0,,
0,11-08,Chicago Bulls,Phoenix Suns,218.0,-1.0,-102,-116,231,-1,2,3,0.9803921568627452,0.8620689655172414,1.02,1.16,Wednesday,115.0,116.0,16912.0,OT,
0,11-08,Milwaukee Bucks,Detroit Pistons,227.0,12.0,-650,480,238,2,2,2,0.1538461538461538,0.2083333333333333,6.5,4.8,Wednesday,120.0,118.0,16912.0,,
0,11-08,Oklahoma City Thunder,Cleveland Cavaliers,227.5,-2.0,110,-130,248,8,2,3,0.9090909090909092,0.7692307692307692,1.1,1.3,Wednesday,128.0,120.0,16912.0,,
0,11-08,Dallas Mavericks,Toronto Raptors,225.5,4.0,-168,142,243,-11,2,3,0.5952380952380952,0.7042253521126761,1.68,1.42,Wednesday,116.0,127.0,16912.0,,
0,11-08,Denver Nuggets,Golden State Warriors,228.5,4.5,-192,148,213,3,2,2,0.5208333333333334,0.6756756756756757,1.92,1.48,Wednesday,108.0,105.0,16912.0,,
0,11-08,Sacramento Kings,Portland Trail Blazers,221.0,8.0,-330,265,239,3,2,3,0.303030303030303,0.3773584905660377,3.3,2.65,Wednesday,121.0,118.0,16912.0,OT,
0,11-09,Indiana Pacers,Milwaukee Bucks,239.5,-1.0,-104,-112,250,2,1,1,0.9615384615384616,0.8928571428571428,1.04,1.12,Thursday,126.0,124.0,16912.0,,
0,11-09,Orlando Magic,Atlanta Hawks,232.5,-3.5,130,-154,239,-1,3,3,0.7692307692307692,0.6493506493506493,1.3,1.54,Thursday,119.0,120.0,16912.0,,
0,11-10,Detroit Pistons,Philadelphia 76ers,224.0,-9.0,300,-375,220,-8,2,2,0.3333333333333333,0.2666666666666666,3.0,3.75,Friday,106.0,114.0,16912.0,,In-Season Tournament
0,11-10,Washington Wizards,Charlotte Hornets,240.5,3.0,-154,130,241,-7,2,2,0.6493506493506493,0.7692307692307692,1.54,1.3,Friday,117.0,124.0,16912.0,,In-Season Tournament
0,11-10,Boston Celtics,Brooklyn Nets,229.5,12.0,-750,530,228,14,2,2,0.1333333333333333,0.1886792452830188,7.5,5.3,Friday,121.0,107.0,16912.0,,In-Season Tournament
0,11-10,San Antonio Spurs,Minnesota Timberwolves,225.0,-7.5,235,-290,227,-7,2,2,0.425531914893617,0.3448275862068966,2.35,2.9,Friday,110.0,117.0,16912.0,,In-Season Tournament
0,11-10,Houston Rockets,New Orleans Pelicans,219.5,3.0,-154,130,205,3,2,2,0.6493506493506493,0.7692307692307692,1.54,1.3,Friday,104.0,101.0,16912.0,,In-Season Tournament
0,11-10,Memphis Grizzlies,Utah Jazz,230.5,5.0,-190,160,248,-6,2,2,0.5263157894736842,0.625,1.9,1.6,Friday,121.0,127.0,16912.0,,In-Season Tournament
0,11-10,Dallas Mavericks,Los Angeles Clippers,236.0,1.5,-118,100,270,18,2,2,0.8474576271186441,1.0,1.18,1.0,Friday,144.0,126.0,16912.0,,In-Season Tournament
0,11-10,Sacramento Kings,Oklahoma City Thunder,231.5,1.5,100,-128,203,7,2,2,1.0,0.78125,1.0,1.28,Friday,105.0,98.0,16912.0,,In-Season Tournament
0,11-10,Phoenix Suns,Los Angeles Lakers,224.5,-1.5,112,-142,241,-3,2,2,0.8928571428571428,0.7042253521126761,1.12,1.42,Friday,119.0,122.0,16912.0,,In-Season Tournament
0,11-11,Orlando Magic,Milwaukee Bucks,226.5,-2.5,118,-138,209,15,2,2,0.8474576271186441,0.7246376811594204,1.18,1.38,Saturday,112.0,97.0,16912.0,,
0,11-11,Boston Celtics,Toronto Raptors,222.5,9.0,-390,310,211,23,1,3,0.2564102564102564,0.3225806451612903,3.9,3.1,Saturday,117.0,94.0,16912.0,,
0,11-11,Atlanta Hawks,Miami Heat,227.5,7.5,-310,250,226,-8,2,3,0.3225806451612903,0.4,3.1,2.5,Saturday,109.0,117.0,16912.0,,
0,11-11,Golden State Warriors,Cleveland Cavaliers,224.0,4.5,-178,150,228,-8,3,3,0.5617977528089888,0.6666666666666666,1.7799999999999998,1.5,Saturday,110.0,118.0,16912.0,,
0,11-12,New York Knicks,Charlotte Hornets,224.0,10.5,-560,420,236,22,4,2,0.1785714285714285,0.238095238095238,5.6,4.2,Sunday,129.0,107.0,16912.0,,
